epoch,train_loss,train_acc,val_loss,val_acc,lr
1.0,1.4621438129170121,0.4996166096496402,1.053942654426343,0.6794266441821248,0.0006
2.0,1.0733476697913429,0.6903680547363454,0.9180804726044203,0.7610455311973019,0.0006
3.0,0.9816535067007032,0.7263035271912233,0.8881157134676864,0.7668634064080945,0.0006
4.0,0.9596925101865782,0.7348265895953757,0.8740933863348743,0.7675379426644182,0.0006
5.0,0.9466596615403079,0.7378199834847233,0.8763500969888388,0.7676222596964587,0.0006
6.0,0.9381824354454918,0.7386752388816799,0.8692459590921514,0.7678752107925801,0.0006
