index,astar_ms,policy_ms,success,expert_len,pred_len
390,0.11660001473501325,29.394099983619526,1,6,6
391,0.24930000654421747,60.623600002145395,1,8,20
392,0.09710001177154481,29.75799998966977,1,7,7
393,0.4126999992877245,46.400099992752075,1,9,9
394,0.1545000122860074,40.13670000131242,1,8,8
395,0.10770000517368317,31.37899999273941,1,6,6
396,0.1708000199869275,52.14659997727722,1,10,10
397,0.14260000898502767,41.7431999812834,1,8,8
398,0.08440000237897038,29.240500007290393,1,6,6
399,0.1500000071246177,34.79289999813773,1,7,7
400,0.10139998630620539,20.702100009657443,1,5,5
401,0.1343000039923936,28.313000017078593,1,6,6
402,0.10000000474974513,23.059300001477823,1,5,5
403,0.2077000099234283,48.72249998152256,1,8,9
404,0.13000000035390258,47.594400006346405,1,8,9
405,0.17690000822767615,125.20670000230893,1,7,23
406,0.15339997480623424,62.694899999769405,1,6,20
407,0.18169998656958342,16.7819999915082,1,10,14
408,0.19469999824650586,82.97920000040904,1,10,15
409,0.23949999012984335,63.89970000600442,1,10,12
410,0.12240000069141388,25.503200013190508,1,5,5
411,0.12770001194439828,37.72480000043288,1,7,7
412,0.18080000882036984,37.200799997663125,1,7,7
413,0.12440001592040062,35.6119999778457,1,7,7
414,0.19030002295039594,46.437199984211475,1,8,8
415,0.13529998250305653,51.083400001516566,1,8,8
416,0.09879999561235309,21.158299990929663,1,5,5
417,0.0914999982342124,24.406000011367723,1,5,5
418,0.24540000595152378,42.38440000335686,1,7,8
419,0.12749998131766915,40.369900001678616,1,8,8
420,0.09630000567995012,22.611499996855855,1,5,5
421,0.14710001414641738,43.12319998280145,1,8,8
422,0.13490000856108963,41.92170000169426,1,7,8
423,0.11470000026747584,36.14070001640357,1,6,7
424,0.13210001634433866,34.327999979723245,1,7,7
425,0.1475999888498336,46.16699999314733,1,9,9
426,0.09620000491850078,24.23899999121204,1,5,5
427,0.2508000179659575,50.96100000082515,1,10,10
428,0.11839999933727086,37.454400007845834,1,7,7
429,0.1246000174432993,36.588899994967505,1,7,7
430,0.168999977177009,66.25760000315495,1,9,12
431,0.13309999485500157,25.339600018924102,1,5,5
432,0.11409999569877982,23.214100016048178,1,5,5
433,0.14329998521134257,52.99840000225231,1,10,10
434,0.11049999739043415,28.581099992152303,1,6,6
435,0.14459999511018395,48.4606999962125,1,9,9
436,0.1453000004403293,47.88659999030642,1,9,9
437,0.23460001102648675,57.50009999610484,1,11,11
438,0.14560000272467732,31.159199977992103,1,6,6
439,0.13699999544769526,22.409600001992658,1,5,5
440,0.10179998935200274,24.580400000559166,1,5,5
441,0.1331999956164509,36.04770000674762,1,7,7
442,0.11510000331327319,24.623900011647493,1,5,5
443,0.14410002040676773,27.72060001734644,1,7,7
444,0.11890000314451754,29.770699999062344,1,6,6
445,0.14220000593923032,39.460099971620366,1,7,7
446,0.1700000138953328,31.730999995488673,1,6,6
447,0.370699999621138,46.53319998760708,1,9,9
448,0.10109998402185738,22.93070001178421,1,5,5
449,0.13269999180920422,43.97870000684634,1,9,9
450,0.13150001177564263,31.602300005033612,1,7,7
451,0.13329999637790024,33.06790001806803,1,7,7
